date,balance,Type,type,price,quantity,date,Type,Metric,Value,Type,Date,Date,Open,High,Low,Close,Adj Close,Volume,bb_upper,bb_lower,kc_upper,kc_lower,chaikin,sma_100,signal_long,signal_short,buy_signal,sell_signal,Type
2020-09-04,85744.227884198,Performance,sell,106.35900115966795,16.337968406123984,2020-05-08,Trade History,,,,,2020-09-04,106.09100341796876,106.49500274658205,106.09100341796876,106.08599853515624,106.08599853515624,0.0,106.9594479411117,105.25905257768713,107.60436444418545,104.54164349460584,0.0,106.9293197631836,0.0,0.0,,,Data with Signals
2020-09-07,87485.12202907295,Performance,buy,106.91899871826172,16.046665876826943,2020-05-11,Trade History,,,,,2020-09-07,106.29199981689452,106.37100219726562,106.13500213623048,106.31099700927734,106.31099700927734,0.0,106.97811869746923,105.28648167484522,107.53547300507218,104.65586694131564,0.0,106.91572975158691,0.0,0.0,,,Data with Signals
2020-09-08,87456.58356095165,Performance,sell,106.91899871826172,16.41350628345178,2020-05-11,Trade History,,,,,2020-09-08,106.29399871826172,106.37799835205078,105.9000015258789,106.30500030517578,106.30500030517578,0.0,106.9943883692465,105.30151235707187,107.5093321434005,104.72188024717433,0.0,106.90208976745606,0.0,0.0,,,Data with Signals
2020-09-09,85707.45188973262,Performance,sell,106.91899871826172,16.00084802674127,2020-05-11,Trade History,,,,,2020-09-09,105.95999908447266,106.25599670410156,105.81300354003906,105.96800231933594,105.96800231933594,0.0,106.95219072471973,105.28840986121777,107.45625249637277,104.7468448702113,0.0,106.88455978393554,0.0,0.0,,,Data with Signals
2020-09-10,85719.24966826856,Performance,buy,107.56600189208984,16.275530880525697,2020-05-12,Trade History,,,,,2020-09-10,106.23799896240234,106.28299713134766,105.98799896240234,106.2310028076172,106.2310028076172,0.0,106.86050620362838,105.3209948034517,107.39956106163638,104.82819423339058,0.0,106.86873977661133,0.0,0.0,,,Data with Signals
2020-09-11,85756.86196765065,Performance,sell,107.56600189208984,16.10500084129556,2020-05-12,Trade History,,,,,2020-09-11,106.1449966430664,106.24400329589844,106.08000183105467,106.14299774169922,106.14299774169922,0.0,106.70103345651935,105.39616731862714,107.31112673875545,104.9221752408783,0.0,106.85349975585937,0.0,0.0,,,Data with Signals
2020-09-14,87509.91185339408,Performance,buy,107.13800048828124,16.337125136009934,2020-05-13,Trade History,,,,,2020-09-14,106.1269989013672,106.16300201416016,105.552001953125,106.1449966430664,106.1449966430664,0.0,106.64033363498415,105.41596671901975,107.31644769364891,104.92225345803237,0.0,106.83999969482421,0.0,0.0,,,Data with Signals
2020-09-15,87465.75986241375,Performance,buy,106.93299865722656,16.041076224575164,2020-05-14,Trade History,,,,,2020-09-15,105.74400329589844,105.81500244140624,105.3000030517578,105.71499633789062,105.71499633789062,0.0,106.6413482823461,105.38695143078867,107.32487967715927,104.83680161967438,0.0,106.82431968688965,0.0,0.0,,,Data with Signals
2020-09-16,85716.44466516547,Performance,sell,106.93299865722656,16.0885283173673,2020-05-14,Trade History,,,,,2020-09-16,105.38099670410156,105.39600372314452,104.80799865722656,105.38099670410156,105.38099670410156,0.0,106.61228805800005,105.43171142320114,107.31250942842313,104.71586825996953,0.0,106.81071968078614,0.0,0.0,,,Data with Signals
2020-09-17,85696.85291474599,Performance,buy,107.36499786376952,15.977477766553685,2020-05-15,Trade History,,,,,2020-09-17,105.04900360107422,105.16400146484376,104.52400207519533,105.06199645996094,105.06199645996094,0.0,106.69348502228368,105.24881386687647,107.26141193217077,104.58559577827228,0.0,106.79523963928223,0.0,0.0,,,Data with Signals
2020-09-18,85706.16821693003,Performance,sell,107.36499786376952,16.417319089444128,2020-05-15,Trade History,,,,,2020-09-18,104.68900299072266,104.85900115966795,104.27300262451172,104.697998046875,104.697998046875,0.0,106.82715280131433,105.0184458009806,107.16756181651388,104.44601621614888,0.0,106.76936958312989,0.0,0.0,,,Data with Signals
2020-09-21,87406.0016347353,Performance,buy,107.20800018310548,16.009685234281495,2020-05-18,Trade History,,,,,2020-09-21,104.53399658203124,104.76200103759766,104.00800323486328,104.53700256347656,104.53700256347656,0.0,106.94371783399812,104.76788113450773,107.06065099293592,104.31106295346878,0.0,106.74735961914062,0.0,0.0,,,Data with Signals
2020-09-22,87347.16497703278,Performance,sell,107.20800018310548,16.445269478313847,2020-05-18,Trade History,,,,,2020-09-22,104.71900177001952,105.06600189208984,104.41100311279295,104.69000244140624,104.69000244140624,0.0,106.98841453384362,104.59288505722084,106.95963661265631,104.22239075626342,0.0,106.72728965759278,0.0,0.0,,,Data with Signals
2020-09-23,85600.22167749213,Performance,sell,107.20800018310548,16.12693350241714,2020-05-18,Trade History,,,,,2020-09-23,105.06900024414062,105.3730010986328,104.91000366210938,105.03399658203124,105.03399658203124,0.0,106.92827702769742,104.51592234364048,106.90633730635422,104.16959156686481,0.0,106.71310958862304,0.0,0.0,,,Data with Signals
2020-09-24,85589.76530584237,Performance,buy,107.38099670410156,16.314609469193698,2020-05-19,Trade History,,,,,2020-09-24,105.3249969482422,105.5199966430664,105.21499633789062,105.3040008544922,105.3040008544922,0.0,106.91236330623944,104.47663586978594,106.8463052749455,104.18505910644167,0.0,106.70423957824707,0.0,0.0,,,Data with Signals
2020-09-25,85623.5326279689,Performance,sell,107.38099670410156,16.155975699218317,2020-05-19,Trade History,,,,,2020-09-25,105.43599700927734,105.697998046875,105.24700164794922,105.43499755859376,105.43499755859376,0.0,106.77656856821537,104.49223025990963,106.79779909223119,104.21819678780362,0.0,106.69499954223633,0.0,0.0,,,Data with Signals
2020-09-28,87391.85839596554,Performance,buy,107.80999755859376,16.24652982337403,2020-05-20,Trade History,,,,,2020-09-28,105.58399963378906,105.65899658203124,105.26399993896484,105.5739974975586,105.5739974975586,0.0,106.77796591839007,104.49473229327987,106.75648401522739,104.27208320910097,0.0,106.6815495300293,0.0,0.0,,,Data with Signals
2020-09-29,87364.40387825196,Performance,buy,107.59100341796876,15.954006554929382,2020-05-21,Trade History,,,,,2020-09-29,105.43900299072266,105.72200012207033,105.3479995727539,105.43299865722656,105.43299865722656,0.0,106.73972923235019,104.47586906476894,106.70167599052567,104.31140838524314,0.0,106.66021949768066,0.0,0.0,,,Data with Signals
2020-09-30,85617.11580068692,Performance,sell,107.59100341796876,16.046665876826943,2020-05-21,Trade History,,,,,2020-09-30,105.66400146484376,105.7959976196289,105.40899658203124,105.66400146484376,105.66400146484376,0.0,106.72080866961556,104.4715894016735,106.67656432857457,104.36651229042458,0.0,106.64547950744628,0.0,0.0,,,Data with Signals
2020-10-01,85633.88386939488,Performance,buy,107.63099670410156,15.949930898527704,2020-05-22,Trade History,,,,,2020-10-01,105.4489974975586,105.72200012207033,105.41799926757812,105.45099639892578,105.45099639892578,0.0,106.64847402909255,104.46822366377855,106.6177484980351,104.41189156656904,0.0,106.63065948486329,0.0,0.0,,,Data with Signals
2020-10-02,85683.56961762252,Performance,sell,107.63099670410156,16.275530880525697,2020-05-22,Trade History,,,,,2020-10-02,105.56400299072266,105.66500091552734,104.96199798583984,105.54299926757812,105.54299926757812,0.0,106.59411407954688,104.46828368656641,106.64929674840825,104.38571078958181,0.0,106.61243949890137,0.0,0.0,,,Data with Signals
2020-10-05,87437.7715769471,Performance,buy,107.73500061035156,15.941039061142904,2020-05-25,Trade History,,,,,2020-10-05,105.53500366210938,105.75299835205078,105.41000366210938,105.51000213623048,105.51000213623048,0.0,106.49207152597937,104.49022675282923,106.60612482152301,104.42745383403569,0.0,106.59545951843262,0.0,0.0,,,Data with Signals
2020-10-06,87407.57244376975,Performance,sell,107.73500061035156,16.337125136009934,2020-05-25,Trade History,,,,,2020-10-06,105.7249984741211,105.73799896240234,105.51000213623048,105.70700073242188,105.70700073242188,0.0,106.3967261658785,104.52577215565469,106.5639219227842,104.50588747651594,0.0,106.57871955871582,0.0,0.0,,,Data with Signals
2020-10-07,85659.42099489436,Performance,sell,107.73500061035156,15.977477766553685,2020-05-25,Trade History,,,,,2020-10-07,105.63800048828124,106.1050033569336,105.6269989013672,105.63999938964844,105.63999938964844,0.0,106.35538289283664,104.53431513572781,106.56697776830772,104.52284966718257,0.0,106.55701957702637,0.0,0.0,,,Data with Signals
2020-10-08,85665.04545248931,Performance,buy,107.68699645996094,16.27576243007685,2020-05-26,Trade History,,,,,2020-10-08,105.9729995727539,106.08300018310548,105.9229965209961,105.96499633789062,105.96499633789062,0.0,106.30267866954327,104.56041871204852,106.59402730702172,104.57581586563913,0.0,106.54075950622558,0.0,0.0,,,Data with Signals
2020-10-09,85709.27965371145,Performance,sell,107.68699645996094,16.041076224575164,2020-05-26,Trade History,,,,,2020-10-09,106.02100372314452,106.02100372314452,105.60800170898438,106.01799774169922,106.01799774169922,0.0,106.27750977810187,104.57308760348992,106.6178343987358,104.63449947018577,0.0,106.52462951660156,0.0,0.0,,,Data with Signals
2020-10-12,87455.97499621277,Performance,buy,107.49099731445312,16.30073738187963,2020-05-27,Trade History,,,,,2020-10-12,105.63800048828124,105.6510009765625,105.24400329589844,105.63200378417967,105.63200378417967,0.0,106.19248225302162,104.60681584268151,106.67137328226393,104.58207236755648,0.0,106.50359954833985,0.0,0.0,,,Data with Signals
2020-10-13,87417.37913339131,Performance,buy,107.7979965209961,15.929228030151684,2020-05-28,Trade History,,,,,2020-10-13,105.3479995727539,105.6259994506836,105.28800201416016,105.33899688720705,105.33899688720705,0.0,106.16060396603771,104.60109418459706,106.6100044389289,104.58863627037663,0.0,106.48011955261231,0.0,0.0,,,Data with Signals
2020-10-14,85669.03155072348,Performance,sell,107.7979965209961,16.009685234281495,2020-05-28,Trade History,,,,,2020-10-14,105.4739990234375,105.51100158691406,105.03800201416016,105.47000122070312,105.47000122070312,0.0,106.16602209971877,104.60457650257614,106.59152786057481,104.5824806327403,0.0,106.4599095916748,0.0,0.0,,,Data with Signals
2020-10-15,85663.29657195073,Performance,buy,107.64299774169922,15.953776523444052,2020-05-29,Trade History,,,,,2020-10-15,105.13899993896484,105.38800048828124,105.11199951171876,105.13899993896484,105.13899993896484,0.0,106.1641956173303,104.61410333286501,106.52138266975184,104.56729166971705,0.0,106.4333196258545,0.0,0.0,,,Data with Signals
2020-10-16,85693.04550289242,Performance,sell,107.64299774169922,16.314609469193698,2020-05-29,Trade History,,,,,2020-10-16,105.3550033569336,105.43699645996094,105.19000244140624,105.36000061035156,105.36000061035156,0.0,106.13002493525583,104.71447427128713,106.46753609666534,104.5860265172068,0.0,106.41048965454101,0.0,0.0,,,Data with Signals
2020-10-19,87427.56145633204,Performance,buy,107.70800018310548,15.951360624681262,2020-06-01,Trade History,,,,,2020-10-19,105.43800354003906,105.49700164794922,105.30500030517578,105.427001953125,105.427001953125,0.0,106.04666075914585,104.88683838636197,106.40500929114216,104.62954773152788,0.0,106.3876796722412,0.0,0.0,,,Data with Signals
2020-10-20,87384.19581662174,Performance,sell,107.70800018310548,16.24652982337403,2020-06-01,Trade History,,,,,2020-10-20,105.47000122070312,105.74500274658205,105.47000122070312,105.47000122070312,105.47000122070312,0.0,105.96351353015724,105.04798549328025,106.37653248318742,104.64901934126704,0.0,106.36689971923828,0.0,0.0,,,Data with Signals
2020-10-21,85636.5119002893,Performance,sell,107.70800018310548,15.949930898527704,2020-06-01,Trade History,,,,,2020-10-21,105.4749984741211,105.4749984741211,104.3499984741211,105.47699737548828,105.47699737548828,0.0,105.93192996024807,105.12386914253513,106.50514818721607,104.51358867785953,0.0,106.33357971191407,0.0,0.0,,,Data with Signals
2020-10-22,85622.4533621681,Performance,buy,107.5479965209961,16.30047750472622,2020-06-02,Trade History,,,,,2020-10-22,104.6510009765625,104.87999725341795,104.45999908447266,104.6760025024414,104.6760025024414,0.0,106.03910109258392,104.9538981749942,106.52465779647859,104.3353427009596,0.0,106.29034973144532,0.0,0.0,,,Data with Signals
2020-10-23,85652.18305408365,Performance,sell,107.5479965209961,15.954006554929382,2020-06-02,Trade History,,,,,2020-10-23,104.90699768066406,104.90699768066406,104.5500030517578,104.9209976196289,104.9209976196289,0.0,106.06851060070511,104.87308867297654,106.43992723276078,104.32312038294596,0.0,106.24805969238281,0.0,0.0,,,Data with Signals
2020-10-26,87376.69820573731,Performance,buy,108.80899810791016,16.104720044393204,2020-06-03,Trade History,,,,,2020-10-26,104.70700073242188,105.03900146484376,104.64900207519533,104.68299865722656,104.68299865722656,0.0,106.11277407457612,104.73972531507232,106.3468862997858,104.28310890627775,0.0,106.19854965209962,0.0,0.0,,,Data with Signals
2020-10-27,87337.54190994448,Performance,buy,108.9990005493164,15.755114038913058,2020-06-04,Trade History,,,,,2020-10-27,104.80599975585938,104.83000183105467,104.39299774169922,104.83200073242188,104.83200073242188,0.0,106.12990341388249,104.66249618328547,106.28585035800933,104.25214544412853,0.0,106.16277969360351,0.0,0.0,,,Data with Signals
2020-10-28,85590.7910717456,Performance,sell,108.9990005493164,15.941039061142904,2020-06-04,Trade History,,,,,2020-10-28,104.54100036621094,104.54199981689452,104.11499786376952,104.54499816894533,104.54499816894533,0.0,106.15041295541587,104.53008631216224,106.2566268864132,104.14346420484397,0.0,106.13025970458985,0.0,0.0,,,Data with Signals
2020-10-29,85574.75907897732,Performance,buy,109.1500015258789,15.737031356859609,2020-06-05,Trade History,,,,,2020-10-29,104.31900024414062,104.7020034790039,104.02999877929688,104.31500244140624,104.31500244140624,0.0,106.20607292332144,104.36082694850472,106.1997111677853,104.03180028457237,0.0,106.10359970092773,0.0,0.0,,,Data with Signals
2020-10-30,85596.62906842561,Performance,sell,109.1500015258789,16.27576243007685,2020-06-05,Trade History,,,,,2020-10-30,104.55799865722656,104.72100067138672,104.13899993896484,104.5540008544922,104.5540008544922,0.0,106.20064266880098,104.26735736171659,106.15383413459965,103.97067638981771,0.0,106.08110969543458,0.0,0.0,,,Data with Signals
2020-11-02,87324.40134813289,Performance,buy,109.63400268554688,15.678284149611775,2020-06-08,Trade History,,,,,2020-11-02,104.61199951171876,104.94300079345705,104.61199951171876,104.58000183105467,104.58000183105467,0.0,106.18552620446715,104.18947379553285,106.07804057025533,103.95461215775174,0.0,106.05379974365235,0.0,0.0,,,Data with Signals
2020-11-03,87291.44524132121,Performance,sell,109.63400268554688,16.30073738187963,2020-06-08,Trade History,,,,,2020-11-03,104.7239990234375,104.8010025024414,104.43699645996094,104.7249984741211,104.7249984741211,0.0,106.12593132989615,104.15086844427377,106.01851390252455,103.95864779883826,0.0,106.02640975952148,0.0,0.0,,,Data with Signals
2020-11-04,85545.61633649479,Performance,sell,109.63400268554688,15.953776523444052,2020-06-08,Trade History,,,,,2020-11-04,104.50599670410156,105.34100341796876,104.16100311279295,104.5459976196289,104.5459976196289,0.0,106.07522268229152,104.09217691487643,106.10303621942512,103.78982391411816,0.0,105.99776969909668,0.0,0.0,,,Data with Signals
2020-11-05,85543.73854483874,Performance,buy,108.40899658203124,16.190717285961032,2020-06-09,Trade History,,,,,2020-11-05,104.43599700927734,104.4499969482422,103.5739974975586,104.43800354003906,104.43800354003906,0.0,105.9496073276691,104.06509298971372,106.12960455892555,103.66641242666866,0.0,105.97320976257325,0.0,0.0,,,Data with Signals
2020-11-06,85559.91042451508,Performance,sell,108.40899658203124,15.929228030151684,2020-06-09,Trade History,,,,,2020-11-06,103.59600067138672,103.75800323486328,103.18399810791016,103.60299682617188,103.60299682617188,0.0,105.89639525420547,103.8768049716246,106.12783342859261,103.4215146681206,0.0,105.93917976379394,0.0,0.0,,,Data with Signals
2020-11-09,87264.07460073773,Performance,buy,107.7969970703125,16.27737791260637,2020-06-10,Trade History,,,,,2020-11-09,103.23999786376952,105.63600158691406,103.23999786376952,103.25299835205078,103.25299835205078,0.0,105.94480538536624,103.59049429725096,106.31042127333045,102.94908383361023,0.0,105.90339973449707,0.0,0.0,,,Data with Signals
2020-11-10,87244.09797937637,Performance,buy,106.9810028076172,16.07350244292168,2020-06-11,Trade History,,,,,2020-11-10,105.16200256347656,105.47799682617188,104.8219985961914,105.13700103759766,105.13700103759766,0.0,105.9182755648489,103.59682453280735,106.62247619833134,102.73364766749073,0.0,105.88573974609375,0.0,0.0,,,Data with Signals
2020-11-11,85499.21601978884,Performance,sell,106.9810028076172,15.951360624681262,2020-06-11,Trade History,,,,,2020-11-11,105.26300048828124,105.66000366210938,105.01200103759766,105.26000213623048,105.26000213623048,0.0,105.88538968055971,103.60871050864927,106.6161458351811,102.85082378365419,0.0,105.87401977539062,0.0,0.0,,,Data with Signals
2020-11-12,85514.83288004533,Performance,buy,106.8030014038086,16.09784416441628,2020-06-12,Trade History,,,,,2020-11-12,105.42400360107422,105.47100067138672,105.10299682617188,105.41500091552734,105.41500091552734,0.0,105.92427696592621,103.59742332093903,106.57184705144547,103.02493515902975,0.0,105.85772979736328,0.0,0.0,,,Data with Signals
2020-11-13,85557.11128123547,Performance,sell,106.8030014038086,16.30047750472622,2020-06-12,Trade History,,,,,2020-11-13,105.08499908447266,105.1449966430664,104.61100006103516,105.08999633789062,105.08999633789062,0.0,105.88871058065114,103.60598927896801,106.58386143196256,103.06846463235132,0.0,105.83707977294922,0.0,0.0,,,Data with Signals
2020-11-16,87322.56305747236,Performance,buy,107.31099700927734,16.025672650496013,2020-06-15,Trade History,,,,,2020-11-16,104.66600036621094,105.09500122070312,104.36499786376952,104.6760025024414,104.6760025024414,0.0,105.8078422379091,103.61175767664169,106.54120883999552,103.08251521865826,0.0,105.81165977478027,0.0,0.0,,,Data with Signals
2020-11-17,87288.71142588835,Performance,sell,107.31099700927734,16.104720044393204,2020-06-15,Trade History,,,,,2020-11-17,104.49500274658205,104.56400299072266,104.0739974975586,104.54100036621094,104.54100036621094,0.0,105.7060310222669,103.62066880683466,106.46538041485086,103.10675094606655,0.0,105.78116981506348,0.0,0.0,,,Data with Signals
2020-11-18,85542.93719737059,Performance,sell,107.31099700927734,15.737031356859609,2020-06-15,Trade History,,,,,2020-11-18,104.15299987792967,104.15299987792967,103.66400146484376,104.18099975585938,104.18099975585938,0.0,105.59077767431879,103.60632239281989,106.41486776187399,103.04201294673878,0.0,105.74308982849121,0.0,0.0,,,Data with Signals
2020-11-19,85553.89985043804,Performance,buy,107.46399688720705,16.31872761349173,2020-06-16,Trade History,,,,,2020-11-19,103.90399932861328,104.2040023803711,103.71900177001952,103.8939971923828,103.8939971923828,0.0,105.59698508420536,103.52191445192744,106.26716591913228,103.03077323482839,0.0,105.7083698272705,0.0,0.0,,,Data with Signals
2020-11-20,85566.32398677866,Performance,sell,107.46399688720705,15.755114038913058,2020-06-16,Trade History,,,,,2020-11-20,103.79299926757812,103.90499877929688,103.70600128173828,103.8249969482422,103.8249969482422,0.0,105.57526085747051,103.43403861152362,106.07248268334439,103.06850930323759,0.0,105.67164978027344,0.0,0.0,,,Data with Signals
2020-11-23,87265.53820733506,Performance,buy,107.41000366210938,16.31565282898489,2020-06-17,Trade History,,,,,2020-11-23,103.8239974975586,104.6240005493164,103.68699645996094,103.81700134277344,103.81700134277344,0.0,105.56901365243277,103.35368608511607,106.03615190602439,102.96131728998283,0.0,105.63402976989747,0.0,0.0,,,Data with Signals
2020-11-24,87215.77468168647,Performance,buy,106.8939971923828,16.06652467507441,2020-06-18,Trade History,,,,,2020-11-24,104.55699920654295,104.74500274658205,104.14900207519533,104.5250015258789,104.5250015258789,0.0,105.54113025075638,103.35086956613814,106.06899499435504,102.93347742600939,0.0,105.60568977355958,0.0,0.0,,,Data with Signals
2020-11-25,85471.45918805274,Performance,sell,106.8939971923828,15.678284149611775,2020-06-18,Trade History,,,,,2020-11-25,104.50599670410156,104.58499908447266,104.26799774169922,104.51300048828124,104.51300048828124,0.0,105.53904056475308,103.34975948407505,105.98118624954296,103.02352698569749,0.0,105.5750397491455,0.0,0.0,,,Data with Signals
2020-11-26,85468.66043242683,Performance,buy,107.00599670410156,16.041951710638855,2020-06-19,Trade History,,,,,2020-11-26,104.37899780273438,104.39199829101562,104.22599792480467,104.4000015258789,104.4000015258789,0.0,105.54190711332599,103.35539284394939,105.88526438318952,103.09995264410018,0.0,105.54620979309082,0.0,0.0,,,Data with Signals
2020-11-27,85500.74336134603,Performance,sell,107.00599670410156,16.190717285961032,2020-06-19,Trade History,,,,,2020-11-27,104.26399993896484,104.26699829101562,103.90699768066406,104.24199676513672,104.24199676513672,0.0,105.52875002777512,103.33734952056471,105.82266819960637,103.11481325653892,0.0,105.51626976013183,0.0,0.0,,,Data with Signals
2020-11-30,87250.15730689693,Performance,buy,106.83100128173828,16.07120955013194,2020-06-22,Trade History,,,,,2020-11-30,104.10099792480467,104.38400268554688,103.83000183105467,104.08200073242188,104.08200073242188,0.0,105.51196451318971,103.30433492528685,105.76241431787302,103.10140237719592,0.0,105.48798973083495,0.0,0.0,,,Data with Signals
2020-12-01,87222.68228671489,Performance,sell,106.83100128173828,16.27737791260637,2020-06-22,Trade History,,,,,2020-12-01,104.3010025024414,104.572998046875,104.18599700927734,104.29900360107422,104.29900360107422,0.0,105.48179122120385,103.29190872996801,105.71656516664517,103.12193633862184,0.0,105.45821975708007,0.0,0.0,,,Data with Signals
2020-12-02,85478.2286409806,Performance,sell,106.83100128173828,16.09784416441628,2020-06-22,Trade History,,,,,2020-12-02,104.28900146484376,104.74700164794922,104.2249984741211,104.30899810791016,104.30899810791016,0.0,105.46792325064892,103.28207674935108,105.68194033701862,103.13556066449156,0.0,105.42885971069336,0.0,0.0,,,Data with Signals
2020-12-03,85490.55681618357,Performance,buy,106.90299987792967,16.38624631406658,2020-06-23,Trade History,,,,,2020-12-03,104.45600128173828,104.53299713134766,103.6750030517578,104.45800018310548,104.45800018310548,0.0,105.46918835661711,103.28281130768954,105.72880205180591,103.09807984158054,0.0,105.40426971435546,0.0,0.0,,,Data with Signals
2020-12-04,85514.33471034969,Performance,sell,106.90299987792967,16.07350244292168,2020-06-23,Trade History,,,,,2020-12-04,103.8239974975586,104.24199676513672,103.73799896240234,103.822998046875,103.822998046875,0.0,105.45294201643021,103.32105776994673,105.6844399981369,103.02997658099846,0.0,105.36971969604492,0.0,0.0,,,Data with Signals
2020-12-07,87251.75785077603,Performance,buy,106.43199920654295,16.452478912416787,2020-06-24,Trade History,,,,,2020-12-07,104.20099639892578,104.30999755859376,103.92400360107422,104.197998046875,104.197998046875,0.0,105.37086869387905,103.49763106198033,105.63563590977267,103.0484549088498,0.0,105.34079971313477,0.0,0.0,,,Data with Signals
2020-12-08,87209.56958583406,Performance,buy,107.04399871826172,16.031247324920887,2020-06-25,Trade History,,,,,2020-12-08,104.00800323486328,104.19200134277344,103.95999908447266,103.9980010986328,103.9980010986328,0.0,105.27372185683066,103.48087790513222,105.5250038253598,103.09355474360963,0.0,105.30881973266601,0.0,0.0,,,Data with Signals
2020-12-09,85465.37819411738,Performance,sell,107.04399871826172,16.025672650496013,2020-06-25,Trade History,,,,,2020-12-09,104.13300323486328,104.3010025024414,104.0530014038086,104.13500213623048,104.13500213623048,0.0,105.12530425238603,103.51679550957687,105.45033726521578,103.13502565646712,0.0,105.2818497467041,0.0,0.0,,,Data with Signals
2020-12-10,85469.2071419089,Performance,buy,107.15499877929688,16.014529447446353,2020-06-26,Trade History,,,,,2020-12-10,104.28700256347656,104.5739974975586,104.23200225830078,104.27200317382812,104.27200317382812,0.0,104.89230750359685,103.63549248419612,105.4217331348604,103.15969106548661,0.0,105.2528197479248,0.0,0.0,,,Data with Signals
2020-12-11,85502.86857102752,Performance,sell,107.15499877929688,16.31872761349173,2020-06-26,Trade History,,,,,2020-12-11,104.16799926757812,104.16799926757812,103.82599639892578,104.18199920654295,104.18199920654295,0.0,104.72000380055022,103.71699647410799,105.38861690833538,103.17210007417724,0.0,105.226259765625,0.0,0.0,,,Data with Signals
2020-12-14,87242.79864868948,Performance,buy,107.21800231933594,16.01119936334387,2020-06-29,Trade History,,,,,2020-12-14,103.96199798583984,104.08300018310548,103.51399993896484,103.93900299072266,103.93900299072266,0.0,104.6505171893715,103.71278313411483,105.37779639572047,103.1179004914524,0.0,105.20571983337402,0.0,0.0,,,Data with Signals
2020-12-15,87200.17529130573,Performance,sell,107.21800231933594,16.31565282898489,2020-06-29,Trade History,,,,,2020-12-15,104.01200103759766,104.14700317382812,103.68099975585938,104.01000213623048,104.01000213623048,0.0,104.5990403288999,103.71116017158839,105.3362928315726,103.11409999705627,0.0,105.19320983886719,0.0,0.0,,,Data with Signals
2020-12-16,85456.17178547962,Performance,sell,107.21800231933594,16.041951710638855,2020-06-29,Trade History,,,,,2020-12-16,103.6510009765625,103.70999908447266,103.26200103759766,103.63400268554688,103.63400268554688,0.0,104.62601248940268,103.62948830405435,105.31664636026213,103.02113813907769,0.0,105.17847984313966,0.0,0.0,,,Data with Signals
2020-12-17,85445.46786253038,Performance,buy,107.58999633789062,16.28163814724004,2020-06-30,Trade History,,,,,2020-12-17,103.46399688720705,103.54900360107422,102.8939971923828,103.4749984741211,103.4749984741211,0.0,104.67319115293719,103.54040976869368,105.28220475075614,102.923409505622,0.0,105.16290985107422,0.0,0.0,,,Data with Signals
2020-12-18,85467.0457562417,Performance,sell,107.58999633789062,16.06652467507441,2020-06-30,Trade History,,,,,2020-12-18,103.14900207519533,103.58999633789062,103.12899780273438,103.13099670410156,103.13099670410156,0.0,104.77248463112336,103.37171626609343,105.16513703872356,102.85537047020934,0.0,105.14738983154297,0.0,0.0,,,Data with Signals
2020-12-21,87188.02876956188,Performance,buy,107.98899841308594,16.21719372545406,2020-07-01,Trade History,,,,,2020-12-21,103.4729995727539,103.88500213623048,103.25700378417967,103.45700073242188,103.45700073242188,0.0,104.79699773275391,103.31120310342774,105.14607747281462,102.76904850810979,0.0,105.12329986572266,0.0,0.0,,,Data with Signals
2020-12-22,87138.29757900427,Performance,buy,107.36599731445312,15.985069577536315,2020-07-02,Trade History,,,,,2020-12-22,103.33699798583984,103.72200012207033,103.27899932861328,103.33999633789062,103.33999633789062,0.0,104.76653234974322,103.2231679676396,105.05845084919463,102.73904338838281,0.0,105.0963998413086,0.0,0.0,,,Data with Signals
2020-12-23,85395.53162742418,Performance,sell,107.36599731445312,16.07120955013194,2020-07-02,Trade History,,,,,2020-12-23,103.5270004272461,103.63500213623048,103.36299896240234,103.53399658203124,103.53399658203124,0.0,104.7039831834249,103.18781674333292,104.96945630914857,102.75856163571316,0.0,105.07559982299804,0.0,0.0,,,Data with Signals
2020-12-24,85391.31122828212,Performance,buy,107.49700164794922,15.96730960958094,2020-07-03,Trade History,,,,,2020-12-24,103.5250015258789,103.75599670410156,103.5,103.552001953125,103.552001953125,0.0,104.65001764591528,103.15698232356715,104.88322193316567,102.78536610325686,0.0,105.05558982849121,0.0,0.0,,,Data with Signals
2020-12-25,85422.35196111517,Performance,sell,107.49700164794922,16.38624631406658,2020-07-03,Trade History,,,,,2020-12-25,103.62100219726562,103.65499877929688,103.21399688720705,103.65299987792967,103.65299987792967,0.0,104.61124312172855,103.13685715903317,104.85005828830316,102.78399753092287,0.0,105.03630981445312,0.0,0.0,,,Data with Signals
2020-12-28,87171.77927339001,Performance,buy,107.5790023803711,15.963511077511477,2020-07-06,Trade History,,,,,2020-12-28,103.5260009765625,103.8939971923828,103.4000015258789,103.53299713134766,103.53299713134766,0.0,104.59161954628209,103.10158037437222,104.81871830507005,102.76123641353401,0.0,105.01313980102539,0.0,0.0,,,Data with Signals
2020-12-29,87141.00189183731,Performance,sell,107.5790023803711,16.452478912416787,2020-07-06,Trade History,,,,,2020-12-29,103.69100189208984,103.79100036621094,103.46600341796876,103.68900299072266,103.68900299072266,0.0,104.53399039927106,103.09820946034807,104.77303055098785,102.78769095455347,0.0,104.99010986328125,0.0,0.0,,,Data with Signals
