type,price,quantity,date,balance,profit,Metric,Value
full_exit,2056.260009765625,0.2401472362495198,2022-11-09,100352.33807591406,352.3380759140564,,
short,2099.360107421875,0.9560278650731534,2022-12-27,98345.29131439577,-1654.7086856042297,,
partial_exit,2099.360107421875,0.4780139325365767,2022-12-27,99348.81469515491,-651.1853048450866,,
partial_exit,2073.780029296875,0.23900696626828835,2022-12-28,99844.46256866492,-155.5374313350767,,
full_exit,2111.159912109375,0.23900696626828835,2022-12-29,100349.04449456542,349.04449456541624,,
short,2105.89990234375,0.9530276760341979,2022-12-30,98342.06360467411,-1657.9363953258871,,
partial_exit,2105.89990234375,0.47651383801709896,2022-12-30,99345.55404961976,-654.4459503802354,,
partial_exit,2097.010009765625,0.23825691900854948,2023-01-03,99845.18119367662,-154.8188063233829,,
full_exit,2114.320068359375,0.23825691900854948,2023-01-04,100348.93257896187,348.93257896187424,,
short,2120.530029296875,0.9464514172641597,2023-03-10,98341.95392738264,-1658.0460726173624,,
partial_exit,2120.530029296875,0.47322570863207986,2023-03-10,99345.44325317226,-654.5567468277441,,
partial_exit,2115.510009765625,0.23661285431603993,2023-03-13,99846.00011491706,-153.99988508294336,,
full_exit,2150.7099609375,0.23661285431603993,2023-03-14,100354.88573758042,354.88573758042185,,
short,2134.18994140625,0.9404494303956383,2023-03-15,98347.78802282881,-1652.2119771711878,,
partial_exit,2134.18994140625,0.47022471519781917,2023-03-15,99351.33688020462,-648.663119795383,,
partial_exit,2171.610107421875,0.23511235759890958,2023-03-16,99861.9092523462,-138.09074765379773,,
full_exit,2145.9599609375,0.23511235759890958,2023-03-17,100366.45095807507,366.4509580750746,,
short,2365.7099609375,0.8485101945320563,2023-09-22,98359.12193891357,-1640.8780610864342,,
partial_exit,2365.7099609375,0.42425509726602817,2023-09-22,99362.78644849431,-637.2135515056871,,
partial_exit,2375.070068359375,0.21212754863301408,2023-09-25,99866.60423992704,-133.39576007296273,,
full_exit,2340.419921875,0.21212754863301408,2023-09-26,100363.07178072626,363.0717807262554,,
short,2342.610107421875,0.8568482775922056,2023-09-27,98355.81034511173,-1644.189654888265,,
partial_exit,2342.610107421875,0.4284241387961028,2023-09-27,99359.441062919,-640.5589370810048,,
partial_exit,2357.2099609375,0.2142120693980514,2023-09-28,99864.38388665712,-135.61611334288318,,
full_exit,2351.35009765625,0.2142120693980514,2023-09-29,100368.07145695537,368.07145695536747,,
short,2349.2900390625,0.854454492958289,2023-10-02,98360.71002781625,-1639.2899721837457,,
partial_exit,2349.2900390625,0.4272272464791445,2023-10-02,99364.3907423858,-635.6092576141964,,
partial_exit,2315.300048828125,0.21361362323957225,2023-10-03,99858.97037470274,-141.0296252972621,,
full_exit,2334.14990234375,0.21361362323957225,2023-10-04,100357.57659252668,357.5765925266751,,
