date,balance,Type,type,price,quantity,date,Type,Metric,Value,Type,Date,Date,Open,High,Low,Close,Adj Close,Volume,bb_upper,bb_lower,kc_upper,kc_lower,chaikin,sma_100,signal_long,signal_short,buy_signal,sell_signal,Type
2022-06-23,67358.62935946419,Performance,buy,19203.69921875,0.07196857252979677,2021-04-13,Trade History,,,,,2022-06-23,19033.099609375,19067.0,18661.5,18717.099609375,18717.099609375,312412300.0,21679.080776168255,18452.03914570674,20458.791431294994,19056.787654127496,-282655882.0901356,20998.7790234375,0.0,0.0,,,Data with Signals
2022-06-24,67394.83853348787,Performance,sell,19203.69921875,0.07113100960092714,2021-04-13,Trade History,,,,,2022-06-24,18831.69921875,19100.69921875,18828.900390625,19062.900390625,19062.900390625,262852600.0,21619.197529652214,18343.35247034779,20398.916019683566,18984.30322724631,-216141762.25130463,20976.2090234375,0.0,0.0,,,Data with Signals
2022-06-27,68923.8178323944,Performance,buy,19171.69921875,0.07207191799579284,2021-04-14,Trade History,,,,,2022-06-27,19168.69921875,19294.19921875,19068.0,19258.30078125,19258.30078125,321214400.0,21505.615486897022,18290.82455216548,20334.342916618465,18966.341312746663,-99517903.45221138,20955.16802734375,0.0,0.0,,,Data with Signals
2022-06-28,69001.0931719023,Performance,buy,19321.900390625,0.07008142490539356,2021-04-15,Trade History,,,,,2022-06-28,19406.5,19500.900390625,19160.19921875,19222.69921875,19222.69921875,275264400.0,21408.49655396328,18237.283328849222,20293.367549559567,18925.860890104123,-98211409.91763878,20936.45501953125,0.0,0.0,,,Data with Signals
2022-06-29,67621.07130846426,Performance,sell,19321.900390625,0.07101020225631915,2021-04-15,Trade History,,,,,2022-06-29,19274.30078125,19274.30078125,19010.400390625,19078.599609375,19078.599609375,215310300.0,21303.02426828597,18179.245653589027,20227.942105851514,18890.14069372516,-121847785.1029892,20914.52201171875,0.0,0.0,,,Data with Signals
2022-06-30,67677.05432470553,Performance,buy,19351.30078125,0.06999349766898623,2021-04-16,Trade History,,,,,2022-06-30,18848.69921875,18898.69921875,18665.30078125,18861.400390625,18861.400390625,272836300.0,21120.571513604926,18144.658369207573,20176.518862139463,18808.679935691813,-61374868.94385147,20890.781015625,0.0,0.0,,,Data with Signals
2022-07-04,69081.36022239343,Performance,sell,19351.30078125,0.07222561941541857,2021-04-16,Trade History,,,,,2022-07-04,18951.19921875,19129.69921875,18946.5,19028.900390625,19028.900390625,122906700.0,20954.361097821395,18134.68890217861,20118.326403542847,18778.548773661638,-34983843.24576378,20867.29802734375,0.0,0.0,,,Data with Signals
2022-07-05,69063.17870612987,Performance,buy,19204.400390625,0.07057388347161389,2021-04-19,Trade History,,,,,2022-07-05,18877.19921875,18911.099609375,18520.400390625,18834.19921875,18834.19921875,338113600.0,20758.38469192257,18132.17526901493,20092.885719276863,18686.991673193865,44224377.97768974,20839.59802734375,0.0,0.0,,,Data with Signals
2022-07-06,69005.54043753578,Performance,sell,19204.400390625,0.07216806612916922,2021-04-19,Trade History,,,,,2022-07-06,18795.69921875,18872.099609375,18543.900390625,18729.69921875,18729.69921875,317959800.0,20492.29544246223,18178.41451847527,20025.572570417164,18628.544921580164,85985125.53054047,20811.57802734375,0.0,0.0,,,Data with Signals
2022-07-07,68959.67115702022,Performance,sell,19204.400390625,0.0718039221089277,2021-04-19,Trade History,,,,,2022-07-07,18871.30078125,19085.5,18871.30078125,19063.19921875,19063.19921875,251534300.0,20196.959978685667,18300.82986506433,20001.689542877433,18602.16899154872,158620900.23756218,20786.72201171875,0.0,0.0,,,Data with Signals
2022-07-08,68944.6263440691,Performance,buy,19040.80078125,0.07266083307323645,2021-04-20,Trade History,,,,,2022-07-08,19063.099609375,19100.099609375,18897.69921875,19022.900390625,19022.900390625,197640400.0,19906.315732055988,18437.37411169401,19947.023983734343,18603.686193246464,188829608.2721653,20763.426015625,0.0,0.0,,,Data with Signals
2022-07-11,68926.81885538533,Performance,sell,19040.80078125,0.07179179286215802,2021-04-20,Trade History,,,,,2022-07-11,18905.30078125,18955.400390625,18785.80078125,18816.80078125,18816.80078125,225897100.0,19646.757548436693,18551.13229531331,19884.54550909298,18578.820990318225,138420651.07452202,20736.56802734375,0.0,0.0,,,Data with Signals
2022-07-12,68887.59651643949,Performance,buy,19143.30078125,0.07225449354435927,2021-04-21,Trade History,,,,,2022-07-12,18712.30078125,18798.30078125,18619.5,18678.599609375,18678.599609375,232305400.0,19536.924602664443,18554.56524108556,19807.274619834123,18550.742614752202,80162724.57484055,20709.51802734375,0.0,0.0,,,Data with Signals
2022-07-13,67509.8445861107,Performance,buy,19031.599609375,0.07122500160178287,2021-04-22,Trade History,,,,,2022-07-13,18517.5,18691.900390625,18378.80078125,18615.19921875,18615.19921875,227053400.0,19467.127275837378,18531.032489787623,19753.381650088017,18497.243318109136,85890789.58014107,20683.90701171875,0.0,0.0,,,Data with Signals
2022-07-14,67463.41138490394,Performance,sell,19031.599609375,0.07194227385640015,2021-04-22,Trade History,,,,,2022-07-14,18448.099609375,18466.80078125,18169.900390625,18329.099609375,18329.099609375,340294700.0,19401.172567902657,18468.737197722345,19702.554565853443,18396.41080715827,88265884.37115669,20657.116015625,0.0,0.0,,,Data with Signals
2022-07-15,67463.5151860902,Performance,buy,19102.30078125,0.07097567695930294,2021-04-23,Trade History,,,,,2022-07-15,18491.0,18500.099609375,18311.599609375,18394.5,18394.5,205985000.0,19425.152259717986,18383.797544969515,19613.88270243883,18360.324063619388,73320916.89719963,20631.9830078125,0.0,0.0,,,Data with Signals
2022-07-18,68833.83235275361,Performance,sell,19102.30078125,0.07196857252979677,2021-04-23,Trade History,,,,,2022-07-18,18582.5,18733.599609375,18560.099609375,18595.599609375,18595.599609375,270479500.0,19425.250725148413,18350.209040476584,19581.49376202799,18318.140856667538,9698185.40023613,20610.49701171875,0.0,0.0,,,Data with Signals
2022-07-19,68828.180741148,Performance,buy,19170.599609375,0.07074260006780733,2021-04-26,Trade History,,,,,2022-07-19,18723.099609375,18944.099609375,18716.900390625,18937.69921875,18937.69921875,231296300.0,19396.314497949366,18354.555228613135,19586.560948382466,18310.76546258015,52236904.6025486,20592.255,0.0,0.0,,,Data with Signals
2022-07-20,67451.61712632504,Performance,sell,19170.599609375,0.07207191799579284,2021-04-26,Trade History,,,,,2022-07-20,18912.400390625,19056.400390625,18845.19921875,19020.69921875,19020.69921875,197328500.0,19359.39891738347,18367.81065292903,19572.898149726992,18338.14940662014,106449996.21849442,20571.4019921875,0.0,0.0,,,Data with Signals
2022-07-21,67499.51145560078,Performance,sell,19170.599609375,0.06999349766898623,2021-04-26,Trade History,,,,,2022-07-21,18954.0,19064.900390625,18870.80078125,19062.900390625,19062.900390625,214889000.0,19366.328469090466,18366.771140284534,19561.298288741087,18370.20195569203,185915534.4609413,20550.7669921875,0.0,0.0,,,Data with Signals
2022-07-22,67550.51590910697,Performance,buy,19175.099609375,0.07215211979217617,2021-04-27,Trade History,,,,,2022-07-22,19085.69921875,19141.69921875,18911.900390625,18982.900390625,18982.900390625,180504600.0,19377.145215159853,18382.534472340147,19549.983979991935,18384.782982233264,179579320.03881264,20530.55099609375,0.0,0.0,,,Data with Signals
2022-07-25,69014.81970015427,Performance,sell,19175.099609375,0.07008142490539356,2021-04-27,Trade History,,,,,2022-07-25,19010.30078125,19119.0,18971.5,19104.5,19104.5,219076800.0,19382.606883722896,18381.2327647146,19535.652172373655,18425.23222202057,216663135.61452103,20509.04,0.0,0.0,,,Data with Signals
2022-07-26,69032.13039317002,Performance,buy,19357.0,0.07143307167578872,2021-04-28,Trade History,,,,,2022-07-26,19070.69921875,19110.5,18923.400390625,18972.69921875,18972.69921875,209670300.0,19340.066993149874,18395.21249903763,19517.675626195214,18441.73391516147,180580390.1390934,20486.26298828125,0.0,0.0,,,Data with Signals
2022-07-27,67651.48778530663,Performance,buy,19255.900390625,0.07037195568997721,2021-04-29,Trade History,,,,,2022-07-27,19056.900390625,19315.5,19056.900390625,19254.599609375,19254.599609375,230203700.0,19346.6355079216,18391.834023328396,19557.916154355193,18453.854308658,188150232.66809464,20464.78498046875,0.0,0.0,,,Data with Signals
2022-07-28,67710.20849830125,Performance,sell,19255.900390625,0.07057388347161389,2021-04-29,Trade History,,,,,2022-07-28,19353.5,19472.69921875,19182.400390625,19456.69921875,19456.69921875,251616900.0,19423.619012523974,18352.66047966353,19603.571461083273,18494.068332833427,245377237.93791008,20446.30796875,0.0,0.0,,,Data with Signals
2022-07-29,67787.5803486003,Performance,buy,19108.30078125,0.07091960455292842,2021-04-30,Trade History,,,,,2022-07-29,19539.900390625,19734.0,19539.900390625,19692.900390625,19692.900390625,252031900.0,19569.409253376518,18290.02023881098,19664.898174611055,18555.423618099292,292712745.7501583,20430.91697265625,0.0,0.0,,,Data with Signals
2022-08-02,69230.60519701846,Performance,sell,19108.30078125,0.07266083307323645,2021-04-30,Trade History,,,,,2022-08-02,19568.900390625,19673.5,19486.69921875,19505.30078125,19505.30078125,270793400.0,19639.99801131484,18267.07151993516,19688.97483655286,18606.611696137454,216465362.5770855,20411.03798828125,0.0,0.0,,,Data with Signals
2022-08-03,69229.20610109036,Performance,buy,19213.19921875,0.07056703873280147,2021-05-03,Trade History,,,,,2022-08-03,19616.099609375,19616.099609375,19485.0,19545.900390625,19545.900390625,220501000.0,19719.52917129016,18258.71047714734,19700.320053012114,18671.09640811246,160618211.01268578,20390.68,0.0,0.0,,,Data with Signals
