Date,Open,High,Low,Close,Adj Close,Volume,bb_upper,bb_lower,kc_upper,kc_lower,chaikin,sma_100,signal_long,signal_short,buy_signal,sell_signal
2021-03-22,13278.7802734375,13455.6396484375,13278.7802734375,13377.5400390625,13377.5400390625,5321760000,13770.683885417371,12689.287208332627,13933.384364661048,12692.716329972325,3561932608.8330383,12808.226904296875,0,0,0,0
2021-03-23,13381.4296875,13405.150390625,13202.4296875,13227.7001953125,13227.7001953125,5675010000,13747.946832156518,12688.27426159348,13904.78981579452,12705.053707028532,1936503597.7960205,12826.19041015625,0,0,0,0
2021-03-24,13289.240234375,13292.919921875,12961.349609375,12961.8896484375,12961.8896484375,6248650000,13697.140900685321,12675.47218525218,13878.146049855755,12666.358022877006,-886220723.0444946,12845.76060546875,0,0,0,0
2021-03-25,12844.580078125,13021.8603515625,12786.8095703125,12977.6796875,12977.6796875,5634290000,13697.448085578078,12660.990000359423,13837.15892605997,12651.236127841099,-841607894.0581665,12863.68150390625,0,0,0,0
2021-03-26,12996.0302734375,13149.5498046875,12878.7197265625,13138.73046875,13138.73046875,5224360000,13695.02238951379,12658.05378236121,13822.228611673305,12646.077478760995,782635499.392273,12885.95291015625,1,0,1,0
2021-03-29,13103.9697265625,13143.41015625,12968.16015625,13059.650390625,13059.650390625,4965090000,13634.600794510374,12665.557408614626,13782.983066811563,12652.084422748043,1445636786.2251892,12906.973310546875,1,0,1,0
2021-03-30,13008.7998046875,13075.75,12922.5703125,13045.3896484375,13045.3896484375,4721950000,13611.125977181122,12657.692186881379,13741.913157918794,12660.364979956563,2492312322.9789124,12925.82150390625,0,0,0,0
2021-03-31,13122.5703125,13325.5400390625,13118.3798828125,13246.8701171875,13246.8701171875,5004720000,13621.662671855429,12672.06750392582,13748.128180825339,12662.860632907128,3076885639.2304077,12942.38240234375,1,0,1,0
2021-04-01,13414.3203125,13487.080078125,13404.1796875,13480.1103515625,13480.1103515625,4576480000,13638.64144407257,12730.75279420868,13768.356951550306,12694.939661171926,4247617386.8828735,12958.274208984374,1,0,1,0
2021-04-05,13594.900390625,13720.580078125,13582.759765625,13705.58984375,13705.58984375,4459000000,13714.035567480727,12733.902616113022,13808.182889200276,12745.388302072219,5450548878.343994,12976.377802734374,0,0,0,0
2021-04-06,13681.669921875,13776.7099609375,13674.2802734375,13698.3798828125,13698.3798828125,4073710000,13723.083053761748,12833.777102488253,13817.235876687155,12816.638988333198,4760901790.256897,12996.223798828125,1,0,1,0
2021-04-07,13675.2998046875,13733.0302734375,13653.58984375,13688.83984375,13688.83984375,4098740000,13777.420290987355,12840.941818387646,13820.139193490759,12884.574226051463,3899192410.6655273,13017.57359375,0,0,0,0
2021-04-08,13796.8896484375,13830.1396484375,13758.7099609375,13829.3095703125,13829.3095703125,4153600000,13853.186953871884,12841.223104721865,13847.92681122378,12947.634772231086,4483086504.806763,13038.002392578124,0,0,0,0
2021-04-09,13787.01953125,13905.41015625,13748.349609375,13900.1904296875,13900.1904296875,3926110000,13932.75524978883,12811.806859586171,13882.820593339373,13008.438064012647,5480583202.932526,13059.9083984375,0,0,0,0
2021-04-12,13854.4404296875,13877.0,13783.9501953125,13850.0,13850.0,4250900000,13995.792505287713,12801.783568931036,13901.835819568956,13066.445822797157,5958037757.182739,13080.115498046875,0,0,0,0
2021-04-13,13902.4501953125,14011.509765625,13902.4501953125,13996.099609375,13996.099609375,4219360000,14076.876375832002,12774.338663230497,13941.57708824096,13124.220513780761,6574845776.13559,13100.8351953125,0,0,0,0
2021-04-14,14004.080078125,14033.6298828125,13839.0400390625,13857.83984375,13857.83984375,4120770000,14122.860169199994,12766.981822987505,13970.66684471801,13157.024289254021,5171656646.442871,13120.4201953125,0,0,0,0
2021-04-15,13983.23046875,14049.1298828125,13970.419921875,14038.759765625,14038.759765625,4406880000,14195.998199163423,12745.199750055326,14013.588082721057,13204.56289861078,5160183546.556549,13142.791796875,0,0,0,0
2021-04-16,14059.1103515625,14062.5,13977.0498046875,14052.33984375,14052.33984375,4427780000,14265.739209197916,12769.075732208334,14033.554954307147,13269.02733237404,5760195344.004639,13164.268095703124,0,0,0,0
2021-04-19,13984.580078125,14041.7900390625,13842.5703125,13914.76953125,13914.76953125,4379610000,14306.32378205795,12798.4440890358,14062.198158063607,13290.57048821937,5098533853.371643,13184.86609375,0,0,0,0
2021-04-20,13894.4599609375,13927.669921875,13698.669921875,13786.26953125,13786.26953125,4245120000,14328.850244836876,12816.790575475623,14079.538288843265,13294.160873269906,4047015742.109497,13203.922490234376,0,0,0,0
2021-04-21,13745.76953125,13951.349609375,13706.8603515625,13950.2197265625,13950.2197265625,3999620000,14364.608495377677,12853.284278059822,14113.791617733192,13310.073286381104,4509782635.947662,13223.056787109375,0,0,0,0
2021-04-22,13952.5703125,14015.8701171875,13771.0400390625,13818.41015625,13818.41015625,4420820000,14350.862877140928,12952.681947077821,14132.294350568127,13311.852021011475,3426803537.8014526,13240.296884765625,0,0,0,0
2021-04-23,13861.3701171875,14062.740234375,13856.830078125,14016.8095703125,14016.8095703125,4355100000,14346.923895552647,13060.533916947354,14167.83486256759,13332.45177273062,3439753470.342285,13258.406484375,0,0,0,0
2021-04-26,14052.3798828125,14154.0302734375,14019.5,14138.7802734375,14138.7802734375,4506210000,14368.31100051328,13139.151792455468,14191.205035626628,13383.107686488418,4241078102.443634,13277.806884765625,0,0,0,0
2021-04-27,14170.91015625,14171.240234375,14064.2802734375,14090.2197265625,14090.2197265625,4691460000,14346.907856763526,13263.611869798973,14201.960713037188,13430.07836441214,3414626880.9966736,13295.157978515625,0,0,0,0
2021-04-28,14082.7802734375,14133.650390625,14034.7001953125,14051.0302734375,14051.0302734375,4559710000,14279.652125953698,13431.431663108802,14206.434041706265,13470.368985212173,1794161955.2976685,13312.174580078125,0,0,0,0
2021-04-29,14204.509765625,14211.5703125,13952.7998046875,14082.5498046875,14082.5498046875,4928030000,14227.622919074549,13567.02883873795,14243.925163478287,13479.382299864586,972559182.1359863,13329.22828125,1,0,1,0
2021-04-30,13970.73046875,14084.759765625,13941.6298828125,13962.6796875,13962.6796875,4792460000,14191.283676785317,13651.625014620933,14244.402714873213,13498.147787675101,-528319364.5204468,13344.2127734375,0,0,0,0
2021-05-03,14031.76953125,14042.1201171875,13881.509765625,13895.1201171875,13895.1201171875,4761430000,14182.461876039699,13679.3998427103,14241.730153486478,13505.362228283426,-2352519931.9031067,13357.96447265625,0,0,0,0
2021-05-04,13774.509765625,13795.5703125,13485.58984375,13633.5,13633.5,5879730000,14192.45618036382,13662.917550104929,14261.809238571099,13439.56005922072,-2970379054.361725,13368.47177734375,0,0,0,0
2021-05-05,13731.1298828125,13753.0498046875,13553.9296875,13582.419921875,13582.419921875,4535690000,14209.457859167082,13635.27387911417,14235.0331354929,13415.238119056841,-3983298682.486664,13380.906474609375,0,0,0,0
2021-05-06,13557.830078125,13635.73046875,13439.3896484375,13632.83984375,13632.83984375,5021400000,14224.10132768197,13600.98343794303,14215.079644910244,13398.563841349047,-2484883417.6109314,13393.17677734375,0,0,0,0
2021-05-07,13723.08984375,13828.6201171875,13690.75,13752.240234375,13752.240234375,4391100000,14224.454949829276,13585.834796264473,14208.291181704506,13394.955826696758,-1796887740.2185364,13406.920478515625,0,0,0,0
2021-05-10,13687.58984375,13687.9296875,13401.740234375,13401.8603515625,13401.8603515625,4818670000,14270.038167152461,13495.437614097538,14198.25015026241,13328.85149573159,-2884007697.6248474,13416.538681640624,0,0,0,0
2021-05-11,13115.849609375,13423.3095703125,13107.669921875,13389.4296875,13389.4296875,4738390000,14291.063078539288,13413.745710523212,14181.341467796941,13274.499009530962,-1882544645.3294983,13424.4823828125,0,0,0,0
2021-05-12,13215.490234375,13288.6103515625,13002.5400390625,13031.6796875,13031.6796875,4752930000,14377.0539250046,13245.138848432898,14145.54313604247,13177.68009344468,-2505920213.39447,13428.217275390625,0,0,0,0
2021-05-13,13150.9404296875,13247.8701171875,13007.240234375,13124.990234375,13124.990234375,4698110000,14394.486915701627,13136.328904610871,14094.181884990807,13126.827748235663,-2564994681.350647,13431.819677734375,0,0,0,0
2021-05-14,13255.650390625,13460.8798828125,13242.9697265625,13429.98046875,13429.98046875,4022610000,14365.085795932862,13103.494086879638,14094.90358790835,13091.720455248931,-1439041618.6514282,13438.5630859375,0,0,0,0
2021-05-17,13368.7998046875,13399.169921875,13265.400390625,13379.0498046875,13379.0498046875,3997780000,14350.744181051934,13064.263729104317,14058.075623434934,13087.736568885937,41772092.919799805,13444.928388671875,0,0,0,0
2021-05-18,13416.900390625,13485.33984375,13299.9296875,13303.6396484375,13303.6396484375,4301300000,14348.81152254324,13017.933399331761,14021.540798435177,13072.982546700372,-670063628.5719299,13449.8855859375,0,-1,0,-1
2021-05-19,13078.1904296875,13304.6103515625,13072.23046875,13299.740234375,13299.740234375,4333520000,14324.473866959168,12977.223105697081,13997.060722393731,13050.315682133669,420698426.19143677,13455.171884765625,0,0,0,0
2021-05-20,13356.6298828125,13563.51953125,13355.7099609375,13535.740234375,13535.740234375,3990760000,14307.540399615333,12965.889580853418,14003.369113415756,13046.302916275701,1758979292.102234,13462.481982421876,0,0,0,0
2021-05-21,13616.1904296875,13616.580078125,13463.259765625,13470.990234375,13470.990234375,3733940000,14260.289680371614,12958.558366503385,13981.870232078541,13057.545458475633,1078284871.8277283,13468.197685546875,0,0,0,0
2021-05-24,13557.2099609375,13708.849609375,13551.009765625,13661.169921875,13661.169921875,3509470000,14190.388036805378,12980.698974913374,13996.633893011538,13069.72695498986,1143815731.6448364,13476.3071875,0,0,0,0
2021-05-25,13721.5400390625,13751.1396484375,13631.7998046875,13657.169921875,13657.169921875,4128990000,14124.290905371156,13003.491125878845,13987.03538980806,13102.94250540749,311452062.03500366,13484.17888671875,0,0,0,0
2021-05-26,13693.9404296875,13750.16015625,13679.58984375,13738.0,13738.0,4264500000,14069.45923804743,13027.01976585882,13981.030159231099,13145.711745963921,831894871.7277527,13492.676083984376,0,0,0,0
2021-05-27,13742.58984375,13776.51953125,13701.6298828125,13736.2802734375,13736.2802734375,5087180000,14000.442110139555,13061.409940641695,13971.985341238853,13187.691672687595,848379956.7224731,13503.054384765624,0,0,0,0
2021-05-28,13792.0498046875,13820.8701171875,13747.6103515625,13748.740234375,13748.740234375,4447940000,13958.62842992378,13081.829675544972,13966.83625368039,13225.0125178483,-593600416.8070068,13512.3521875,0,0,0,0
2021-06-01,13829.0595703125,13836.169921875,13678.76953125,13736.48046875,13736.48046875,4186280000,13928.454037674439,13096.14010295056,13974.878634282257,13243.742724481795,-1484780293.1499329,13522.309091796875,0,0,0,0
2021-06-02,13743.240234375,13775.8896484375,13689.740234375,13756.330078125,13756.330078125,5097630000,13945.062695607123,13091.814452830376,13970.473898279184,13276.151155483529,-828914060.3636475,13529.197587890625,0,0,0,0
2021-06-03,13655.75,13684.1298828125,13548.9296875,13614.509765625,13614.509765625,5396250000,13947.857343357993,13092.228789454506,13976.077388621643,13268.870948711288,-536556210.4110718,13533.322880859376,0,0,0,0
2021-06-04,13697.25,13826.8203125,13692.009765625,13814.490234375,13814.490234375,4360710000,13973.524383492957,13084.726788382042,14001.128240002916,13280.394586036404,765513662.6140747,13541.103486328126,0,0,0,0
2021-06-07,13802.8203125,13889.1103515625,13784.8896484375,13881.7197265625,13881.7197265625,4639210000,13996.2850695559,13074.91405153785,14009.607563127638,13317.81208453889,2495347001.9604187,13549.19638671875,0,0,0,0
2021-06-08,13946.3203125,13981.7197265625,13831.98046875,13924.91015625,13924.91015625,5958410000,14047.787687345543,13075.716414216957,14030.062906817864,13347.10918511852,3433475338.7368774,13557.155986328125,0,0,0,0
2021-06-09,13980.23046875,14003.5,13906.4501953125,13911.75,13911.75,5640490000,14089.926995652662,13085.809137159838,14037.280688013781,13382.398823738184,1906433761.3128357,13565.14708984375,0,0,0,0
2021-06-10,13933.8798828125,14031.1904296875,13904.400390625,14020.330078125,14020.330078125,4919880000,14104.017253989023,13170.583917885979,14059.816827845802,13419.00369766788,2405663937.5601196,13575.365390625,0,0,0,0
2021-06-11,14030.849609375,14069.419921875,14006.58984375,14069.419921875,14069.419921875,4157580000,14124.701600419696,13244.342540205304,14072.699042158107,13468.980466044748,3714064106.246765,13584.08779296875,0,0,0,0
2021-06-14,14083.4697265625,14175.4501953125,14056.669921875,14174.1396484375,14174.1396484375,4415160000,14194.177993685395,13249.282064908357,14104.984866268047,13513.513669427392,5285500283.658142,13591.256689453125,0,0,0,0
2021-06-15,14166.6396484375,14171.01953125,14052.16015625,14072.8603515625,14072.8603515625,4554580000,14224.999153762292,13287.841959518959,14125.159577665137,13543.550593023592,4503447309.161194,13596.67619140625,0,0,0,0
2021-06-16,14085.5498046875,14129.6904296875,13903.73046875,14039.6796875,14039.6796875,4683030000,14228.186222784068,13358.258894403432,14160.058628304172,13547.760990414203,4077045811.8320007,13601.642392578126,0,0,0,0
2021-06-17,13999.1298828125,14196.2099609375,13998.9296875,14161.349609375,14161.349609375,4558280000,14236.513254918082,13436.09279976942,14197.758773822823,13568.620806803325,4469758625.115234,13606.895986328125,0,0,0,0
2021-06-18,14096.9296875,14129.2197265625,14009.0400390625,14030.3798828125,14030.3798828125,6126070000,14244.684731646568,13477.385287884681,14210.829273786125,13583.58651493515,2967093393.1304626,13610.939189453125,0,0,0,0
2021-06-21,14047.419921875,14150.7802734375,13960.0400390625,14141.48046875,14141.48046875,4562010000,14252.32268795975,13536.796355008999,14240.55609890173,13600.38779922704,3392635046.4841003,13619.647998046876,0,0,0,0
2021-06-22,14138.2900390625,14269.76953125,14121.0,14253.26953125,14253.26953125,4433140000,14297.432632112012,13550.896371794237,14270.103955553948,13634.229958229227,4355956999.270386,13628.809091796875,0,0,0,0
2021-06-23,14263.3798828125,14317.66015625,14246.2998046875,14271.73046875,14271.73046875,4417470000,14336.27875011696,13573.506308476788,14283.851309489286,13681.351844647872,3950285425.8240356,13640.8194921875,0,0,0,0
2021-06-24,14357.26953125,14414.4599609375,14333.7001953125,14369.7099609375,14369.7099609375,4324620000,14394.486729640128,13578.469325047372,14319.214893853401,13719.723190544504,3276292594.669861,13650.4826953125,0,0,0,0
2021-06-25,14400.8095703125,14409.080078125,14337.650390625,14360.3896484375,14360.3896484375,7468090000,14439.605494685657,13595.761497501844,14336.741953813793,13767.133388915265,1839420719.585022,13657.9587890625,0,0,0,0
2021-06-28,14417.8095703125,14505.1904296875,14417.2001953125,14500.509765625,14500.509765625,4283000000,14507.5160929273,13603.0278523852,14379.919989462478,13809.39765693524,2302176040.043976,13666.858486328125,0,0,0,0
2021-06-29,14509.1904296875,14535.9697265625,14471.3798828125,14528.330078125,14528.330078125,4901300000,14566.760284764183,13622.968621485816,14406.357111001766,13865.564583953314,3472786302.6270447,13674.364384765626,0,0,0,0
2021-06-30,14509.849609375,14526.8095703125,14478.0595703125,14503.9501953125,14503.9501953125,5293810000,14609.367499769634,13655.123418199115,14425.227025281361,13916.78787878514,3740699234.22583,13680.840888671875,0,0,0,0
2021-07-01,14493.6904296875,14533.5498046875,14439.400390625,14522.3798828125,14522.3798828125,4410470000,14620.622129762854,13734.655799924647,14452.412900105755,13956.530086013936,4580584254.875366,13686.188291015626,0,0,0,0
2021-07-02,14582.98046875,14649.1103515625,14555.33984375,14639.330078125,14639.330078125,3751420000,14672.408038308356,13765.353875754143,14494.35367301235,13997.41951978642,5452398249.718994,13692.50458984375,0,0,0,0
2021-07-06,14661.5498046875,14687.0,14529.7998046875,14663.6396484375,14663.6396484375,4489540000,14723.164383586658,13792.789522663343,14540.419041207602,14030.92616150319,6317312317.465973,13699.41568359375,0,0,0,0
2021-07-07,14753.41015625,14755.330078125,14580.7900390625,14665.0595703125,14665.0595703125,4605630000,14766.023368200325,13823.945479455926,14585.535289515212,14058.074097758838,6046455839.706207,13705.808583984375,0,0,0,0
2021-07-08,14409.2001953125,14610.0595703125,14371.58984375,14559.7802734375,14559.7802734375,4575010000,14777.194672892116,13877.577202107883,14638.981426376859,14049.95664276395,6227820715.007355,13710.451689453124,0,0,0,0
2021-07-09,14578.4296875,14710.2001953125,14552.259765625,14701.919921875,14701.919921875,3826500000,14816.306866035464,13906.623993339535,14675.059460174301,14081.96449226262,6825711587.451599,13716.995888671874,0,0,0,0
2021-07-12,14743.8603515625,14761.080078125,14672.6298828125,14733.240234375,14733.240234375,3897090000,14856.23996267376,13933.072927951238,14697.448142538653,14127.143097166181,6909193782.42569,13724.673388671876,0,0,0,0
2021-07-13,14715.1298828125,14803.6796875,14660.1904296875,14677.650390625,14677.650390625,4583460000,14885.466706106134,13954.197258737615,14722.89392955878,14152.241076007496,5211777058.050018,13732.7962890625,0,0,0,0
2021-07-14,14780.900390625,14790.5498046875,14632.9501953125,14644.9501953125,14644.9501953125,4496220000,14895.20331249919,14001.669636719558,14745.489689987706,14169.146780822259,2830826699.746277,13740.50119140625,0,0,0,0
2021-07-15,14635.7802734375,14650.3701171875,14451.7998046875,14543.1298828125,14543.1298828125,4512550000,14880.35575148728,14066.86221726272,14764.040244066258,14166.941302440377,1484411383.0595703,13750.6019921875,0,0,0,0
2021-07-16,14597.509765625,14623.01953125,14413.3203125,14427.240234375,14427.240234375,4069530000,14868.564075615019,14105.24295563498,14771.906761000424,14151.788968577006,-324286396.9425354,13760.222392578125,0,0,0,0
2021-07-19,14235.98046875,14313.599609375,14178.66015625,14274.98046875,14274.98046875,4537130000,14834.343924656121,14163.923165187629,14771.929033762288,14116.172906093481,-417419116.0152893,13766.9925,0,0,0,0
2021-07-20,14330.4599609375,14555.75,14271.23046875,14498.8798828125,14498.8798828125,4652450000,14809.416790904537,14224.590240345462,14800.118549148021,14098.42699316196,470974929.46829224,13780.787001953126,0,0,0,0
2021-07-21,14508.75,14633.1396484375,14498.650390625,14631.9501953125,14631.9501953125,4098520000,14805.757781645701,14266.11731601055,14809.719516937497,14123.621725212011,2072600445.092102,13795.1830078125,1,0,1,0
2021-07-22,14652.7197265625,14694.1904296875,14617.8701171875,14684.599609375,14684.599609375,3597540000,14804.688551454932,14308.473460263816,14812.34053764583,14162.510987989439,3396373263.971649,13806.140703125,1,0,1,0
2021-07-23,14753.0595703125,14846.0595703125,14698.76953125,14836.990234375,14836.990234375,3997250000,14840.934588754464,14318.955450308034,14845.442406084323,14195.992828419017,4744379982.125,13820.922705078125,1,0,1,0
2021-07-26,14821.0302734375,14863.650390625,14790.490234375,14840.7099609375,14840.7099609375,4437090000,14868.095921067625,14339.826149244875,14858.926964879864,14243.459192230303,5390949718.783325,13839.3523046875,0,0,0,0
2021-07-27,14807.9501953125,14811.080078125,14503.759765625,14660.580078125,14660.580078125,4329230000,14872.755123996216,14351.173977566283,14904.217774772258,14219.004001303607,5193698316.440399,13858.723408203125,1,0,1,0
2021-07-28,14715.66015625,14798.8798828125,14645.6298828125,14762.580078125,14762.580078125,4268210000,14889.385640903774,14357.968460658727,14919.91894652014,14241.582675286596,5355555678.361267,13877.147705078125,1,0,1,0
2021-07-29,14771.169921875,14833.740234375,14761.3798828125,14778.259765625,14778.259765625,3928640000,14905.27469858564,14369.51036000811,14920.210520065839,14278.911855021206,4268077969.9993286,13898.838701171875,1,0,1,0
2021-07-30,14615.849609375,14728.7802734375,14615.849609375,14672.6796875,14672.6796875,3645050000,14907.849359576736,14381.965679485766,14927.571422916712,14285.478285495376,3442685462.284851,13914.827294921875,1,0,1,0
2021-08-02,14758.599609375,14770.41015625,14665.669921875,14681.0703125,14681.0703125,3746130000,14910.388374616508,14383.600687883492,14924.045647519883,14303.20319580534,1950617858.4974976,13930.949697265625,1,0,1,0
2021-08-03,14713.990234375,14762.599609375,14584.08984375,14761.2900390625,14761.2900390625,4141370000,14919.90361918721,14383.85048237529,14942.546973500132,14312.828654091736,2461272550.3481445,13944.5758984375,1,0,1,0
2021-08-04,14747.2099609375,14812.3701171875,14734.1201171875,14780.5302734375,14780.5302734375,4337330000,14931.476225924704,14383.824945950295,14942.021573494167,14342.466903553239,2703394645.739197,13959.18259765625,1,0,1,0
2021-08-05,14794.080078125,14896.4697265625,14776.0302734375,14895.1201171875,14895.1201171875,4107300000,14962.893901324995,14385.941254925005,14960.495616345912,14372.159694732693,3834260858.8936157,13973.53669921875,0,0,0,0
2021-08-06,14864.2197265625,14890.1796875,14788.58984375,14835.759765625,14835.759765625,4173090000,14977.916649945626,14384.302490679373,14968.907492170112,14396.02060178196,3853559699.51178,13987.17859375,0,0,0,0
2021-08-09,14855.759765625,14883.8095703125,14802.6904296875,14860.1796875,14860.1796875,4111640000,14993.729307705573,14381.183778231927,14974.003728034862,14424.77496411225,4057198203.8411865,14000.528388671875,0,0,0,0
2021-08-10,14887.75,14894.6103515625,14754.48046875,14788.08984375,14788.08984375,3991770000,15002.312021427297,14383.645009822703,14982.989050067257,14432.684974970607,3110817048.598938,14017.247587890624,0,0,0,0
2021-08-11,14834.3798828125,14842.5,14692.41015625,14765.1396484375,14765.1396484375,4002340000,15009.024864592542,14388.951111969956,14990.830029673947,14435.75878315793,2401567979.5546875,14032.74658203125,0,0,0,0
2021-08-12,14751.3603515625,14824.3095703125,14698.9404296875,14816.259765625,14816.259765625,4049000000,15018.044301492257,14407.244663351492,14998.084126550239,14448.117135654793,3015971670.5615234,14047.133779296875,0,0,0,0
2021-08-13,14825.0703125,14850.6103515625,14797.2197265625,14822.900390625,14822.900390625,4061070000,15011.432393406132,14453.422587062618,14991.569604081167,14473.641136128146,2944026397.58374,14063.08578125,0,0,0,0
2021-08-16,14771.5302734375,14794.6796875,14610.01953125,14793.759765625,14793.759765625,3973920000,14942.90152088718,14573.83138926907,15013.279306966295,14463.579889532608,3898786550.0143433,14081.404482421874,1,0,1,0
2021-08-17,14670.5595703125,14716.9501953125,14550.8798828125,14656.1796875,14656.1796875,4168880000,14915.989680758785,14616.473209866215,15025.532654219505,14435.659892612837,4290606216.0808716,14098.189482421874,1,0,1,0
2021-08-18,14636.240234375,14697.25,14516.2998046875,14525.91015625,14525.91015625,3841840000,14934.882476561332,14586.976410157418,15012.416263043839,14409.788451947328,2968282218.065796,14112.061279296875,1,0,1,0
2021-08-19,14423.16015625,14610.759765625,14423.16015625,14541.7900390625,14541.7900390625,4191490000,14949.990083643655,14557.587846043845,15003.32797683133,14386.626772744014,2510524427.2354736,14126.88267578125,1,0,1,0
2021-08-20,14571.5302734375,14722.16015625,14571.5302734375,14714.66015625,14714.66015625,3886340000,14940.718970929951,14554.625950945048,15010.192016240251,14383.51183456601,3208453925.9734497,14143.575380859374,1,0,1,0
2021-08-23,14776.98046875,14963.4697265625,14776.98046875,14942.650390625,14942.650390625,3906780000,14960.218560125322,14545.320404718426,15051.151779574513,14389.370826512106,4167811745.471924,14160.53318359375,1,0,1,0
2021-08-24,14978.1396484375,15034.8896484375,14965.5400390625,15019.7998046875,15019.7998046875,3809750000,15003.766931711116,14537.694005788884,15065.735259644798,14431.842299135953,4866053108.032288,14175.930078125,1,0,1,0
2021-08-25,15039.0302734375,15059.4296875,15011.580078125,15041.8603515625,15041.8603515625,3654150000,15045.874526176043,14523.514438667708,15072.57567018458,14480.825045200387,5018188303.689514,14189.292783203126,1,0,1,0
2021-08-26,15025.169921875,15059.6298828125,14939.5595703125,14945.8095703125,14945.8095703125,3630900000,15063.47467064218,14522.66927467032,15083.373244006287,14502.238749972968,3589211986.604065,14201.767080078125,1,0,1,0
2021-08-27,14969.76953125,15144.48046875,14966.51953125,15129.5,15129.5,4048610000,15117.19138802208,14514.63458854042,15125.608344279497,14524.135840749352,3749656597.5740356,14216.173681640625,0,0,0,0
2021-08-30,15165.9404296875,15288.080078125,15165.1201171875,15265.8896484375,15265.8896484375,4061760000,15197.585263403924,14492.722646752327,15169.174197651686,14564.57333136251,4300325604.683777,14230.539482421875,0,0,0,0
2021-08-31,15262.8798828125,15278.9599609375,15202.669921875,15259.240234375,15259.240234375,4188020000,15263.262783572756,14476.840146114742,15192.283351446764,14616.200648018461,4778326742.378601,14244.12998046875,0,0,0,0
2021-09-01,15308.98046875,15379.5,15302.1103515625,15309.3798828125,15309.3798828125,4271690000,15331.025192874822,14461.96269775018,15226.342024076834,14659.311095975036,3435650971.316162,14258.723779296875,0,0,0,0
2021-09-02,15358.4697265625,15380.0703125,15285.349609375,15331.1796875,15331.1796875,4050510000,15392.328449183698,14444.265398472553,15254.368602140945,14705.256542191699,2532399883.3155518,14272.074580078124,0,0,0,0
2021-09-03,15313.41015625,15375.5595703125,15283.669921875,15363.51953125,15363.51953125,3706990000,15454.785628501599,14434.58419571715,15282.266718901332,14750.445465256775,2803074500.477173,14287.131376953124,0,0,0,0
2021-09-07,15375.98046875,15403.4404296875,15343.2802734375,15374.330078125,15374.330078125,4014250000,15511.73336096421,14429.05150231704,15302.493735255966,14798.403970053749,2700156635.407837,14300.487080078125,0,0,0,0
2021-09-08,15360.349609375,15360.349609375,15206.6103515625,15286.6396484375,15286.6396484375,4131560000,15546.609406990952,14444.030436759047,15332.930436808969,14812.955991506962,2466620203.1658325,14312.830078125,0,0,0,0
2021-09-09,15296.0595703125,15352.3798828125,15245.169921875,15248.25,15248.25,4031140000,15570.64172426167,14468.30915464458,15345.28657824383,14833.991618803919,937907617.5545044,14326.1648828125,0,0,0,0
2021-09-10,15332.919921875,15349.4697265625,15111.3095703125,15115.490234375,15115.490234375,4587150000,15578.93060925049,14489.943316530758,15368.765051446797,14815.437171477355,-1181045050.0333252,14339.45708984375,0,0,0,0
2021-09-13,15211.4296875,15215.4404296875,15030.849609375,15105.580078125,15105.580078125,4723370000,15584.982148823612,14512.159745707639,15378.85997214234,14807.909673003322,-2226539961.345825,14351.010693359374,0,0,0,0
2021-09-14,15168.4501953125,15181.1904296875,15008.2998046875,15037.759765625,15037.759765625,4593140000,15584.39222818224,14537.149666349009,15379.305785807355,14796.86861039586,-3415230108.4763184,14363.204189453125,0,0,0,0
2021-09-15,15071.33984375,15174.3798828125,14984.6796875,15161.5302734375,15161.5302734375,4465140000,15576.871568914734,14595.205384210267,15394.698631355464,14795.464922054589,-2362780407.821411,14374.651396484374,0,0,0,0
2021-09-16,15120.08984375,15205.5,15047.1396484375,15181.919921875,15181.919921875,3701500000,15538.009025427664,14699.668904259835,15404.59786884542,14802.106283644629,-890421832.8987427,14385.08279296875,0,0,0,0
2021-09-17,15163.3603515625,15166.5595703125,14998.73046875,15043.9697265625,15043.9697265625,6709540000,15472.133389669187,14815.762508768312,15405.145560651808,14790.247668089187,-1191076432.3867798,14394.62029296875,0,0,0,0
2021-09-20,14758.1396484375,14841.8203125,14530.0703125,14713.900390625,14713.900390625,4879490000,15472.294272748073,14815.525649126928,15437.198289994494,14685.090896128311,-927350274.8710327,14401.248994140626,0,0,0,0
2021-09-21,14803.3603515625,14847.0302734375,14696.4697265625,14746.400390625,14746.400390625,4083010000,15495.971478225058,14772.223443649944,15400.086213268827,14662.251696199426,-1172625323.6307373,14407.8875,0,0,0,0
2021-09-22,14800.58984375,14950.1201171875,14767.009765625,14896.849609375,14896.849609375,4252490000,15501.374849447175,14754.525052896575,15390.962675100369,14645.790597156623,-600565808.9837036,14417.22919921875,0,0,0,0
2021-09-23,14960.0,15085.4404296875,14932.509765625,15052.240234375,15052.240234375,4196130000,15501.442383567233,14755.495507057765,15394.62545604319,14648.578025403613,443491635.6031494,14428.800400390624,0,0,0,0
2021-09-24,14961.6103515625,15067.5595703125,14946.5703125,15047.7001953125,15047.7001953125,3992150000,15499.127694435589,14767.999258689411,15384.630527937887,14663.544087716364,1683523051.4474487,14442.94240234375,0,0,0,0
2021-09-27,14954.1796875,15003.16015625,14864.9599609375,14969.9697265625,14969.9697265625,4650790000,15498.054382871476,14753.119542909775,15379.946686735468,14657.91981820171,2806776092.145691,14456.817900390624,0,0,0,0
